source,date,uka_code,code,site,pm10,pm10_capture,pm2.5,pm2.5_capture,latitude,longitude,site_type
aurn,2015-03-01T00:00:00Z,UKA00525,HOPE,Stanford-le-Hope Roadside,25.233333,1,16.247705,0.966398,51.518167,0.439548,Urban Traffic
aurn,2015-03-01T00:00:00Z,UKA00540,HR3,London Harrow Stanmore,NA,NA,19.266457,0.853495,51.617333,-0.298777,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00472,HRL,London Harlington,22.708715,1,16.427277,0.998656,51.48879,-0.441614,Urban Industrial
aurn,2015-03-01T00:00:00Z,UKA00450,HUL2,Hull Freetown,NA,NA,16.959778,0.969086,53.748779999999996,-0.341222,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00600,HULR,Hull Holderness Road,24.182377,0.983871,NA,NA,53.759013,-0.305678,Urban Traffic
aurn,2015-03-01T00:00:00Z,UKA00253,KC1,London N. Kensington,27.366038,0.997312,16.377927,0.998656,51.52105,-0.213419,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00265,LEAM,Leamington Spa,25.354167,0.903226,21.423259,0.907258,52.28881,-1.533119,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00564,LEAR,Leamington Spa Rugby Road,24.310542,0.918011,18.846266,0.918011,52.294884,-1.542911,Urban Traffic
aurn,2015-03-01T00:00:00Z,UKA00573,LECU,Leicester University,NA,NA,18.623045,0.962366,52.619904,-1.127182,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00527,LED6,Leeds Headingley Kerbside,30.193061,0.987903,17.60175,0.998656,53.819972,-1.576361,Urban Traffic
aurn,2015-03-01T00:00:00Z,UKA00222,LEED,Leeds Centre,22.808345,0.998656,15.049529,0.998656,53.80378,-1.546472,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00166,LN,Lough Navar,8.337793,0.974462,NA,NA,54.43951,-7.900328,Rural Background
aurn,2015-03-01T00:00:00Z,UKA00230,LON6,London Eltham,NA,NA,20.567575,0.657258,51.45258,0.070766,Suburban Background
aurn,2015-03-01T00:00:00Z,UKA00247,LVP,Liverpool Speke,20.745626,0.998656,14.409987,0.995968,53.34633,-2.8443329999999998,Urban Industrial
aurn,2015-03-01T00:00:00Z,UKA00248,MAN3,Manchester Piccadilly,NA,NA,15.254891,0.989247,53.48152,-2.237881,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00220,MID,Middlesbrough,21.769758,1,14.878062,0.998656,54.569297,-1.220874,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00315,MY1,London Marylebone Road,30.2,0.97043,20.11697,0.975806,51.52253,-0.154611,Urban Traffic
aurn,2015-03-01T00:00:00Z,UKA00213,NEWC,Newcastle Centre,22.300952,0.987903,15.135935,0.998656,54.97825,-1.610528,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00549,NO12,Norwich Lakenfields,23.00265,0.96371,10.257576,0.354839,52.614823,1.302686,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00274,NOTT,Nottingham Centre,31.570435,0.46371,18.762714,0.94086,52.95473,-1.146447,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00380,NPT3,Newport,23.407268,0.998656,16.462908,0.989247,51.601203,-2.977281,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00518,OX8,Oxford St Ebbes,20.894602,0.995968,15.302439,0.991935,51.744806,-1.260278,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00323,PEMB,Narberth,17.215061,0.990591,NA,NA,51.782616,-4.69237,Rural Background
aurn,2015-03-01T00:00:00Z,UKA00360,PLYM,Plymouth Centre,23.472715,1,17.226656,0.852151,50.37167,-4.142361,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00421,PMTH,Portsmouth,20.662162,0.298387,17.040222,0.969086,50.82881,-1.068583,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00408,PRES,Preston,NA,NA,14.202153,0.998656,53.76559,-2.680353,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00501,PT4,Port Talbot Margam,33.828243,0.994624,15.568194,0.997312,51.58395,-3.770822,Urban Industrial
aurn,2015-03-01T00:00:00Z,UKA00462,REA1,Reading New Town,21.079805,0.965054,14.396639,0.959677,51.45309,-0.944067,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00251,ROCH,Rochester Stoke,21.845788,0.989247,14.849575,0.979839,51.45617,0.634889,Rural Background
aurn,2015-03-01T00:00:00Z,UKA00569,SASH,Saltash Callington Road,23.780811,0.994624,16.122073,0.998656,50.411463,-4.227678,Urban Traffic
aurn,2015-03-01T00:00:00Z,UKA00381,SCN2,Scunthorpe Town,29.750336,0.998656,NA,NA,53.58634,-0.636811,Urban Industrial
aurn,2015-03-01T00:00:00Z,UKA00533,SDY,Sandy Roadside,20.357576,0.399194,18.115457,1,52.132417,-0.300306,Urban Traffic
aurn,2015-03-01T00:00:00Z,UKA00409,SEND,Southend-on-Sea,NA,NA,21.997794,1,51.544166,0.678331,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00575,SHDG,Sheffield Devonshire Green,16.573571,0.188172,7.4,0.112903,53.378622,-1.478096,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00235,SOUT,Southampton Centre,23.321918,0.58871,17.524201,0.58871,50.908173,-1.395757,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00337,STOK,Stoke-on-Trent Centre,NA,NA,17.55593,0.997312,53.02821,-2.175133,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00548,STOR,Storrington Roadside,20.350539,0.997312,17.761134,0.995968,50.916932,-0.449548,Urban Traffic
aurn,2015-03-01T00:00:00Z,UKA00484,SUN2,Sunderland Silksworth,NA,NA,11.139324,0.994624,54.88361,-1.406878,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00497,SWA1,Swansea Roadside,24.913316,0.994624,17.296167,0.995968,51.632696,-3.947374,Urban Traffic
aurn,2015-03-01T00:00:00Z,UKA00572,TED2,London Teddington Bushy Park,NA,NA,17.540698,0.924731,51.425286,-0.345606,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00272,THUR,Thurrock,24.541935,1,NA,NA,51.47707,0.317969,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00406,TRAN,Wirral Tranmere,NA,NA,11.773722,0.946237,53.37287,-3.022722,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00538,WAR,Warrington,22.474189,0.994624,12.462433,0.751344,53.389225,-2.615593,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00482,WIG5,Wigan Centre,NA,NA,16.995161,0.583333,53.54914,-2.638139,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00523,YK10,York Bootham,22.000404,0.997312,16.618304,0.998656,53.967513,-1.086514,Urban Background
aurn,2015-03-01T00:00:00Z,UKA00524,YK11,York Fishergate,24.963257,0.998656,17.541184,0.998656,53.951889,-1.075861,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00399,ABD,Aberdeen,11.102119,0.983333,10.246262,0.984722,57.15736,-2.094278,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00451,ACTH,Auchencorth Moss,8.443056,1,3.738215,0.995833,55.79216,-3.2429,Rural Background
aurn,2015-04-01T00:00:00Z,UKA00559,AGRN,Birmingham Acocks Green,NA,NA,13.340417,1,52.437165,-1.829999,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00594,BEL1,Belfast Stockman's Lane,23.98798,0.998611,NA,NA,54.572586,-5.974944,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00212,BEL2,Belfast Centre,19.167361,1,12.304312,0.998611,54.59965,-5.928833,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00238,BEX,London Bexley,NA,NA,12.648329,0.997222,51.46603,0.184806,Suburban Background
aurn,2015-04-01T00:00:00Z,UKA00479,BIR1,Birmingham Tyburn,17.253138,0.995833,15.072245,0.995833,52.511722,-1.830583,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00543,BIRT,Birmingham Tyburn Roadside,20.845315,0.993056,15.422517,0.993056,52.512194,-1.830861,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00488,BLC2,Blackpool Marton,NA,NA,8.61179,0.977778,53.80489,-3.007175,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00574,BPLE,Barnstaple A39,22.010851,0.652778,13.317737,0.994444,51.074793,-4.041924,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00494,BRS8,Bristol St Paul's,17.729096,0.983333,14.590577,0.9875,51.462839,-2.584482,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00598,BURW,Bury Whitefield Roadside,19.617294,0.995833,NA,NA,53.559029,-2.293772,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00259,CA1,Camden Kerbside,24.614466,0.988889,15.194142,0.995833,51.544233,-0.175228,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00217,CARD,Cardiff Centre,19.555772,0.998611,13.493472,1,51.48178,-3.17625,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00526,CARL,Carlisle Roadside,18.582468,0.990278,11.095961,0.997222,54.894834,-2.945307,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00553,CHAT,Chatham Roadside,20.685794,0.997222,13.918611,1,51.374264,0.54797,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00604,CHLG,Chesterfield Loundsley Green,15.891304,0.766667,NA,NA,53.244131,-1.454946,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00515,CHP,Chepstow A48,20.5725,1,12.700417,1,51.638094,-2.678731,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00529,CHS7,Chesterfield Roadside,20.196245,0.998611,12.007232,0.998611,53.231751,-1.456928,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00211,CLL2,London Bloomsbury,26.46875,0.4,12.290147,0.944444,51.52229,-0.125889,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00592,COAL,Coventry Allesley,NA,NA,14.210014,0.998611,52.411628,-1.560189,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00343,DERY,Derry,16.17375,1,11.624861,1,55.001225,-7.329115,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00535,EAGL,Stockton-on-Tees Eaglescliffe,20.913895,0.998611,13.840069,1,54.516667,-1.358547,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00546,EB,Eastbourne,NA,NA,9.776406,0.345833,50.805778,0.271611,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00339,ECCL,Salford Eccles,20.012953,0.997222,13.035694,1,53.48481,-2.334139,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00454,ED3,Edinburgh St Leonards,11.68534,0.993056,6.485535,0.998611,55.945589,-3.182186,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00602,GHSR,Glasgow High Street,18.204444,1,8.67591,0.991667,55.860936,-4.238214,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00576,GLKP,Glasgow Townhead,13.040178,1,8.13915,0.947222,55.865782,-4.243631,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00420,GRAN,Grangemouth,10.868059,0.980556,9.644068,0.983333,56.010319,-3.704399,Urban Industrial
aurn,2015-04-01T00:00:00Z,UKA00047,HAR,Harwell,17.995271,0.998611,12.029494,0.988889,51.571078,-1.325283,Rural Background
aurn,2015-04-01T00:00:00Z,UKA00260,HG1,Haringey Roadside,NA,NA,17.41958,0.993056,51.5993,-0.068218,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00525,HOPE,Stanford-le-Hope Roadside,19.844638,0.958333,12.816442,0.929167,51.518167,0.439548,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00540,HR3,London Harrow Stanmore,NA,NA,13.254533,0.995833,51.617333,-0.298777,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00472,HRL,London Harlington,17.297318,0.998611,12.461794,0.998611,51.48879,-0.441614,Urban Industrial
aurn,2015-04-01T00:00:00Z,UKA00450,HUL2,Hull Freetown,NA,NA,13.918776,0.998611,53.748779999999996,-0.341222,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00600,HULR,Hull Holderness Road,18.715847,0.7625,NA,NA,53.759013,-0.305678,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00253,KC1,London N. Kensington,23.288424,0.995833,12.966295,0.997222,51.52105,-0.213419,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00265,LEAM,Leamington Spa,18.374028,1,16.444506,0.998611,52.28881,-1.533119,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00564,LEAR,Leamington Spa Rugby Road,17.623227,0.998611,15.575562,0.988889,52.294884,-1.542911,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00573,LECU,Leicester University,NA,NA,14.414861,1,52.619904,-1.127182,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00527,LED6,Leeds Headingley Kerbside,22.872083,1,15.366528,1,53.819972,-1.576361,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00222,LEED,Leeds Centre,19.833062,0.852778,12.920972,1,53.80378,-1.546472,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00166,LN,Lough Navar,6.852368,0.997222,NA,NA,54.43951,-7.900328,Rural Background
aurn,2015-04-01T00:00:00Z,UKA00230,LON6,London Eltham,NA,NA,12.602089,1,51.45258,0.070766,Suburban Background
aurn,2015-04-01T00:00:00Z,UKA00247,LVP,Liverpool Speke,16.414861,1,11.871389,1,53.34633,-2.8443329999999998,Urban Industrial
aurn,2015-04-01T00:00:00Z,UKA00248,MAN3,Manchester Piccadilly,NA,NA,12.263611,1,53.48152,-2.237881,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00220,MID,Middlesbrough,22.172917,1,13.815833,1,54.569297,-1.220874,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00315,MY1,London Marylebone Road,24.897626,0.994444,17.090548,0.995833,51.52253,-0.154611,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00213,NEWC,Newcastle Centre,17.677361,1,5.908333,0.033333,54.97825,-1.610528,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00549,NO12,Norwich Lakenfields,17.571944,1,14.101528,1,52.614823,1.302686,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00274,NOTT,Nottingham Centre,18.454065,0.341667,13.557119,0.838889,52.95473,-1.146447,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00380,NPT3,Newport,18.846667,1,12.804167,1,51.601203,-2.977281,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00518,OX8,Oxford St Ebbes,16.033102,0.998611,12.81363,0.998611,51.744806,-1.260278,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00323,PEMB,Narberth,14.57493,0.997222,NA,NA,51.782616,-4.69237,Rural Background
aurn,2015-04-01T00:00:00Z,UKA00360,PLYM,Plymouth Centre,20.492778,1,13.849501,0.973611,50.37167,-4.142361,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00421,PMTH,Portsmouth,20.67043,0.775,12.847597,0.895833,50.82881,-1.068583,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00408,PRES,Preston,NA,NA,11.506528,1,53.76559,-2.680353,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00501,PT4,Port Talbot Margam,33.663687,0.994444,13.88375,1,51.58395,-3.770822,Urban Industrial
aurn,2015-04-01T00:00:00Z,UKA00462,REA1,Reading New Town,15.128611,1,8.92244,0.990278,51.45309,-0.944067,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00251,ROCH,Rochester Stoke,15.979416,0.998611,10.439858,0.998611,51.45617,0.634889,Rural Background
aurn,2015-04-01T00:00:00Z,UKA00569,SASH,Saltash Callington Road,20.849032,0.861111,13.047917,1,50.411463,-4.227678,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00381,SCN2,Scunthorpe Town,26.518828,0.995833,NA,NA,53.58634,-0.636811,Urban Industrial
aurn,2015-04-01T00:00:00Z,UKA00533,SDY,Sandy Roadside,13.276279,0.298611,15.144011,0.997222,52.132417,-0.300306,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00409,SEND,Southend-on-Sea,NA,NA,11.975471,0.955556,51.544166,0.678331,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00558,SK5,Southwark A2 Old Kent Road,23.469697,0.458333,NA,NA,51.480499,-0.05955,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00235,SOUT,Southampton Centre,18.276078,0.998611,12.541307,0.998611,50.908173,-1.395757,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00337,STOK,Stoke-on-Trent Centre,NA,NA,14.654674,0.980556,53.02821,-2.175133,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00548,STOR,Storrington Roadside,14.328619,0.994444,14.074444,1,50.916932,-0.449548,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00484,SUN2,Sunderland Silksworth,NA,NA,9.193991,0.970833,54.88361,-1.406878,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00497,SWA1,Swansea Roadside,21.342285,0.997222,16.525042,1,51.632696,-3.947374,Urban Traffic
aurn,2015-04-01T00:00:00Z,UKA00572,TED2,London Teddington Bushy Park,NA,NA,12.326241,0.979167,51.425286,-0.345606,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00272,THUR,Thurrock,19.553472,1,NA,NA,51.47707,0.317969,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00406,TRAN,Wirral Tranmere,NA,NA,9.996523,0.998611,53.37287,-3.022722,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00538,WAR,Warrington,17.761806,1,10.909306,1,53.389225,-2.615593,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00482,WIG5,Wigan Centre,NA,NA,12.202546,0.981944,53.54914,-2.638139,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00523,YK10,York Bootham,18.165694,1,14.272943,0.995833,53.967513,-1.086514,Urban Background
aurn,2015-04-01T00:00:00Z,UKA00524,YK11,York Fishergate,20.791516,0.998611,15.1825,1,53.951889,-1.075861,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00399,ABD,Aberdeen,7.657703,0.994624,6.965903,0.997312,57.15736,-2.094278,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00451,ACTH,Auchencorth Moss,6.200943,0.997312,1.197422,0.990591,55.79216,-3.2429,Rural Background
aurn,2015-05-01T00:00:00Z,UKA00559,AGRN,Birmingham Acocks Green,NA,NA,5.912231,1,52.437165,-1.829999,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00541,ARM6,Armagh Roadside,11.87561,0.385753,NA,NA,54.353728,-6.654558,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00594,BEL1,Belfast Stockman's Lane,16.659495,0.998656,NA,NA,54.572586,-5.974944,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00212,BEL2,Belfast Centre,12.782124,1,6.914651,1,54.59965,-5.928833,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00238,BEX,London Bexley,NA,NA,7.425707,0.998656,51.46603,0.184806,Suburban Background
aurn,2015-05-01T00:00:00Z,UKA00479,BIR1,Birmingham Tyburn,8.797715,1,4.796505,1,52.511722,-1.830583,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00543,BIRT,Birmingham Tyburn Roadside,11.948103,0.991935,8.325326,0.928763,52.512194,-1.830861,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00488,BLC2,Blackpool Marton,NA,NA,4.19502,0.998656,53.80489,-3.007175,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00574,BPLE,Barnstaple A39,13.960753,1,6.833199,1,51.074793,-4.041924,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00494,BRS8,Bristol St Paul's,12.037775,0.978495,8.015364,0.979839,51.462839,-2.584482,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00598,BURW,Bury Whitefield Roadside,13.232124,1,NA,NA,53.559029,-2.293772,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00259,CA1,Camden Kerbside,16.622275,0.908602,9.009812,1,51.544233,-0.175228,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00217,CARD,Cardiff Centre,13.9031,0.997312,7.8125,1,51.48178,-3.17625,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00526,CARL,Carlisle Roadside,12.974555,0.982527,6.221096,0.981183,54.894834,-2.945307,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00553,CHAT,Chatham Roadside,16.378706,0.997312,9.301617,0.997312,51.374264,0.54797,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00604,CHLG,Chesterfield Loundsley Green,10.241129,1,NA,NA,53.244131,-1.454946,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00515,CHP,Chepstow A48,13.589474,0.995968,7.590946,0.994624,51.638094,-2.678731,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00529,CHS7,Chesterfield Roadside,13.412634,1,6.614113,1,53.231751,-1.456928,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00211,CLL2,London Bloomsbury,13.838085,0.603495,7.580888,0.998656,51.52229,-0.125889,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00592,COAL,Coventry Allesley,NA,NA,7.565633,0.997312,52.411628,-1.560189,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00343,DERY,Derry,11.205995,0.986559,7.333109,0.998656,55.001225,-7.329115,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00591,EA8,Ealing Horn Lane,31.784065,0.581989,NA,NA,51.51895,-0.265617,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00535,EAGL,Stockton-on-Tees Eaglescliffe,10.963381,0.975806,6.930352,0.99328,54.516667,-1.358547,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00546,EB,Eastbourne,16.498065,0.625,8.916758,1,50.805778,0.271611,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00339,ECCL,Salford Eccles,13.636842,0.995968,6.821238,0.955645,53.48481,-2.334139,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00454,ED3,Edinburgh St Leonards,8.376922,0.997312,3.508895,0.997312,55.945589,-3.182186,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00602,GHSR,Glasgow High Street,13.649113,0.985215,5.858863,0.99328,55.860936,-4.238214,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00576,GLKP,Glasgow Townhead,8.800618,1,4.865591,1,55.865782,-4.243631,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00420,GRAN,Grangemouth,7.321517,0.990591,6.489973,0.991935,56.010319,-3.704399,Urban Industrial
aurn,2015-05-01T00:00:00Z,UKA00047,HAR,Harwell,12.602554,1,6.13,0.994624,51.571078,-1.325283,Rural Background
aurn,2015-05-01T00:00:00Z,UKA00260,HG1,Haringey Roadside,NA,NA,11.830936,0.990591,51.5993,-0.068218,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00525,HOPE,Stanford-le-Hope Roadside,14.146774,1,6.997715,1,51.518167,0.439548,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00540,HR3,London Harrow Stanmore,NA,NA,9.20081,0.995968,51.617333,-0.298777,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00472,HRL,London Harlington,12.280435,1,6.683887,1,51.48879,-0.441614,Urban Industrial
aurn,2015-05-01T00:00:00Z,UKA00450,HUL2,Hull Freetown,NA,NA,6.929704,1,53.748779999999996,-0.341222,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00600,HULR,Hull Holderness Road,11.691521,0.998656,NA,NA,53.759013,-0.305678,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00253,KC1,London N. Kensington,14.687179,0.995968,6.277463,0.995968,51.52105,-0.213419,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00265,LEAM,Leamington Spa,11.864785,1,10.221803,0.998656,52.28881,-1.533119,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00564,LEAR,Leamington Spa Rugby Road,10.540731,0.99328,10.406667,0.987903,52.294884,-1.542911,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00573,LECU,Leicester University,NA,NA,8.299597,1,52.619904,-1.127182,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00527,LED6,Leeds Headingley Kerbside,13.977778,0.991935,8.961247,0.991935,53.819972,-1.576361,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00222,LEED,Leeds Centre,10.970455,0.946237,6.664603,0.998656,53.80378,-1.546472,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00166,LN,Lough Navar,5.116194,0.995968,NA,NA,54.43951,-7.900328,Rural Background
aurn,2015-05-01T00:00:00Z,UKA00230,LON6,London Eltham,NA,NA,5.982499,1,51.45258,0.070766,Suburban Background
aurn,2015-05-01T00:00:00Z,UKA00247,LVP,Liverpool Speke,10.557007,0.987903,5.864247,1,53.34633,-2.8443329999999998,Urban Industrial
aurn,2015-05-01T00:00:00Z,UKA00248,MAN3,Manchester Piccadilly,NA,NA,5.64207,1,53.48152,-2.237881,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00220,MID,Middlesbrough,12.287225,0.978495,7.211798,0.956989,54.569297,-1.220874,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00315,MY1,London Marylebone Road,19.493408,0.958333,12.264748,0.93414,51.52253,-0.154611,Urban Traffic
aurn,2015-05-01T00:00:00Z,UKA00213,NEWC,Newcastle Centre,12.718145,1,9.355376,1,54.97825,-1.610528,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00549,NO12,Norwich Lakenfields,12.776581,0.998656,9.301747,1,52.614823,1.302686,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00274,NOTT,Nottingham Centre,12.860215,1,7.846774,1,52.95473,-1.146447,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00380,NPT3,Newport,13.321997,0.995968,7.101344,1,51.601203,-2.977281,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00518,OX8,Oxford St Ebbes,9.97938,0.997312,7.133786,0.990591,51.744806,-1.260278,Urban Background
aurn,2015-05-01T00:00:00Z,UKA00323,PEMB,Narberth,10.424251,0.986559,NA,NA,51.782616,-4.69237,Rural Background
aurn,2015-05-01T00:00:00Z,UKA00360,PLYM,Plymouth Centre,15.204098,0.983871,8.39664,1,50.37167,-4.142361,Urban Background
