source,uka_code,code,site,latitude,longitude,site_type,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01
aurn,UKA00627,SHLW,St Helens Linkway,53.451826,-2.742134,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aurn,UKA00634,COBR,Coventry Binley Road,52.407708,-1.490082,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.081864,11.357488,4.902626,11.354624,14.95405,16.199833,9.827018,7.169999,6.05653,5.754772,6.376838,4.453765,6.492881,5.232196,6.705716
aurn,UKA00632,NTN4,Northampton Spring Park,52.272257,-0.916605,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.778894,10.836486,10.752778,8.421125,6.44868,10.117274,10.912281,12.777778,8.379032,11.245283,11.093023,15.700809,14.422594,13.079515,8.715976,8.810671,6.43555,7.043115,8.679677,15.680111,10.489218,13.898507,15.642105,10.25641,18.342179,8.423752,9.222841,10.098068,11.137281,8.248951,9.369272,12.796919,11.736486,12.32345,9.884615,10.431208,14.029412,10.080863,9.581363,6.442049,9.836972,8.668061,7.598383,14.141864,10.921727,11.411844,12.23913,13.509459,10.1363,8.783099,10.089261,10.75,6.708763,10.181792,7.444255,10.27696,9.783875,13.05598,6.202255,14.058728,7.908762,6.434008,6.662674,5.964199,6.395286,6.410894,6.103248,7.397914,10.558143,8.99434,9.349387,5.190323,9.726172,7.170181,7.038088,5.112651,4.959067,8.486713,5.288227,5.807584,7.007508,7.495277,5.439614,8.967699,4.676923,8.625841,6.179416,5.263441,5.645695,8.15303,7.604054,10.442982,5.236559,12.106326,13.235993,13.28,8.180807,5.854643,5.221713,4.750674,5.446269,4.730986,6.261164,6.505859,6.928378
aurn,UKA00624,CHBR,Christchurch Barrack Road,50.735454,-1.780888,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.608273,14.977622,15.421053,14.039242,16.425688,14.385445,14.289106,13.878049,10.344101,8.881402,6.853253,9.04742,10.430499,16.661041,11.813765,14.836043,17.539924,14.43338,22.45035,12.414865,12.114846,7.87027,8.230159,7.554755,10.111111,12.959554,13.426451,13.855655,11.438938,16.700599,19.778746,11.355102,9.616766,NA,7.314103,9.964602,8.194332,14.972028,14.097035,14.348178,13.934454,16.879945,12.587169,10.649369,12.422594,13.098592,10.262561,12.319658,9.048518,11.80979,12.493689,17.036486,10.814532,20.150628,14.011283,10.887363,8.205966,6.841727,7.100917,6.27591,7.595368,8.687764,13.647297,12.928378,10.338898,9.257104,7.938375,6.879567,9.469914,6.782016,6.52513,11.159091,6.4,10.474699,8.715832,10.421348,7.900145,8.973009,5.57732,8.367486,7.064698,5.998578,7.350927,6.33427,6.276389,12.671348,7.926928,13.197492,16.074963,16.783198,11.423184,8.700947,6.014225,5.665667,8.004071,6.460894,6.937158,8.249271,9.55163
aurn,UKA00622,SHBR,Sheffield Barnsley Road,53.40495,-1.455815,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14.475884,12.531915,13.696921,12.240214,16.120596,15.255944,16.542169,13.958042,12.717579,6.263305,9.251515,11.74224,22.642559,15.871758,13.734918,23.281493,12.205163,24.286713,12.169468,11.632801,10.871274,11.774011,11.335958,12.376011,18.763966,11.5722,9.152269,8.810631,11.204852,12.130876,7.46469,13.455216,5.882973,7.030971,7.4,7.238315,15.707799,7.377673,6.681659,9.875039,9.353441,8.813529,7.844669,11.06129,4.675701,6.059935,10.372145,5.39455,6.308163,7.921622,11.339136,7.361319,20.343373,9.958779,6.937838,6.387784,8.547284,7.672156,7.381844,8.133423,9.406993,10.955163,8.845222,9.492832,7.095687,10.913169,8.756428,10.756643,6.121622,6.735385,12.258824,8.792402,8.735744,7.569106,7.864865,7.437229,11.294197,5.314763,10.322493,6.041667,6.432494,7.598383,9.912378,8.808424,10.992987,6.815968,11.298063,14.173134,14.986395,10.288703,7.848901,6.358464,6.163636,7.721311,6.151049,8.086604,8.513514,7.809973
aurn,UKA00429,BORN,Bournemouth,50.73957,-1.826744,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.396825,12.163022,11.174324,12.949515,12.131973,13.067335,13.393001,8.376912,7.560839,4.602679,10.556328,9.91069,13.232036,9.787062,12.93531,15.871212,12.111724,19.056115,8.803499,9.650418,7.787062,8.123994,6.810585,8.467655,10.207521,11.394879,11.952522,8.074913,10.465517,18.646732,10.832612,6.997218,4.121131,7.190705,7.806407,5.754887,13.233658,11.127199,11.365722,11.497258,15.564979,11.809942,9.579376,10.046089,9.346667,8.374183,10.709902,8.840278,9.760446,11.086137,14.292848,8.668942,18.035665,11.26458,9.273585,8.657303,6.955405,7.820621,6.57326,7.702703,8.830295,13.787349,12.389189,10.640809,9.982379,10.986301,9.396739,9.968023,5.92463,5.820569,9.338912,6.771478,7.4673,5.842191,8.265698,7.214369,8.716442,7.293741,8.94956,6.27972,5.380682,6.740741,7.162862,6.277733,11.645404,6.88502,10.480723,14.358383,15.622973,9.739394,7.062458,6.488022,4.2858,5.929477,5.400834,6.27962,6.929032,8.631081
aurn,UKA00631,BR11,Bristol Temple Way,51.457968,-2.583975,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.129371,12.575293,5.412694,11.388934,15.518118,15.970469,11.033325,8.279128,6.455411,5.42366,7.357791,5.349242,7.272264,6.581394,8.106298
aurn,UKA00651,POAR,Portsmouth Anglesea Road,50.798339,-1.095558,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.911069,5.875581,10.153007,15.257673,15.425552,11.607849,8.362468,6.796378,5.150924,6.315037,5.136887,5.845403,6.435294,8.102747
aurn,UKA00528,NCA3,Newcastle Cradlewell Roadside,54.986405,-1.595362,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.720129,8.016155,11.688236,13.542505,8.159384,6.390064,5.781354,5.187628,6.216841,4.545563,5.510296,6.4793,6.324359
aurn,UKA00628,WTHG,Worthing A27 Roadside,50.832947,-0.379916,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.691792,14.40597,13.990541,8.97629,8.752022,6.236735,6.819672,7.428378,13.028011,9.001353,14.042042,14.003155,11.439946,18.844011,9.292059,7.306407,6.279883,7.615176,5.483357,8.040486,8.44429,10.22027,10.418354,7.08291,8.97035,13.435933,8.207547,5.751049,3.142665,8.375362,5.302521,4.937922,10.794693,8.761456,10.365672,9.819403,13.884824,10.038943,7.977058,8.341259,7.881773,6.175575,7.363636,6.315478,9.064067,7.160326,9.432032,6.267191,14.112011,7.976257,8.190541,7.231198,6.365722,7.666467,6.173292,6.704505,8.541363,12.003769,5.689744,NA,7.38664,9.592179,9.359833,7.8897640000000004,NA,NA,NA,7.278041,9.288703,8.876011,9.847496,7.685065,9.283019,6.375872,8.374324,6.505602,5.07468,6.163004,6.023272,6.211957,11.39916,7.877778,11.886905,15.25976,15.215832,9.5,7.280488,6.375524,4.370095,5.513445,6.085674,6.935135,8.943899,10.225371
aurn,UKA00653,CNPR,Cardiff Newport Road,51.49096,-3.152305,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aurn,UKA00435,HORS,London Westminster,51.49467,-0.131931,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.171071,15.442204,8.815832,9.878378,6.718984,8.464135,10.327052,15.458333,11.956931,14.074024,19.184564,11.382234,21.534075,9.834232,8.924051,8.926496,8.987539,9.221566,10.973082,13.273876,11.624831,11.654341,9.417151,10.752355,17.255418,10.932705,10.634214,7.685157,12.62973,10.66064,7.690541,16.242003,11.054662,11.841867,11.503344,14.345013,13.864275,9.13459,10.53406,9.802306,4.086538,13.49812,7.107623,9.352368,6.790476,11.191045,4.421289,16.867028,8.286509,5.936658,8.004172,5.28209,6.472072,6.914416,8.49,10.511675,13.285222,11.809704,10.267164,5.61186,8.973611,7.760811,8.860832,4.899361,5.285914,10.571429,6.338906,7.092567,6.135501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.078666,8.249773
aurn,UKA00434,INV2,Inverness,57.481308,-4.241451,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.723883,2.702828,2.691573,4.296971,8.266575,6.613247,5.703689,7.410273,4.868846,11.083815,4.323563,3.582585,4.291169,3.552944,3.60952,4.021306,8.208007,3.554716,2.797713,4.100962,4.560045,5.527112,4.178197,6.058299,2.449511,4.07796,3.498769,4.145825,4.807901,4.673602,6.441975,6.431421,4.484827,5.365129,4.398159,4.661936,5.281053,4.217689,4.645393,3.260816,3.12498,6.387604,4.28222,3.806677,8.430465,5.825429,4.275416,3.965359,2.956494,3.126009,3.9024,4.108996,6.01202,5.572685,3.782413,4.147054,4.965352,5.242978,5.789388,6.715403,3.219543,2.918869,3.794553,3.646563,5.679836,4.506173,4.661239,3.641219,6.236052,3.587999,8.609888,3.046494,2.691511,3.919823,4.133364,4.079061,4.361685,2.647226,4.775994,7.329936,6.011734,5.443254,5.088274,4.196394,4.556243,3.925096,2.557509,3.123861,4.696592,6.842348
aurn,UKA00655,BMLD,Birmingham Ladywood,52.481346,-1.918235,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.42439,8.029692,9.328129,14.600695,9.390591,12.762634,28.357438,9.922342,21.253607,7.531859,6.580117,7.352911,7.576459,5.534066,6.865422,10.827982,8.606934,7.917154,5.454696,8.569567,11.007676,6.623549,7.145587,3.478756,7.16507,6.788538,5.144573,11.073125,6.384878,7.294802,8.37904,11.351359,9.20267,5.603086,6.739283,8.0616,5.144945,7.972745,5.416879,6.842336,6.727685,10.940643,4.660852,15.782492,8.453639,6.47631,6.735483,5.423853,6.194877,5.389107,5.325455,6.68948,9.272831,6.62694,8.154241,5.369106,9.810345,7.477333,8.445494,3.941122,3.589595,9.317549,6.224348,6.48617,5.62068,6.741941,5.197854,8.638577,4.532316,9.311922,5.195546,4.514598,6.393976,9.200148,6.364695,10.425182,4.222793,9.928047,13.269414,13.899374,9.752627,7.226964,5.961076,5.902738,6.329648,4.546021,6.468345,5.303793,7.820872
aurn,UKA00440,WREX,Wrexham,53.042282,-3.002829,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.275307,13.207194,NA,NA,NA,6.459179,20.520853,6.226662,6.282192,5.202096,5.763246,4.440302,6.006599,9.798585,7.716036,6.696291,6.020962,9.609366,11.555897,6.064966,7.688885,3.155216,6.73858,5.712582,5.048371,10.223606,6.193408,6.495271,8.799097,10.490633,10.055727,5.724308,6.585074,7.271437,5.235711,7.801165,4.28315,4.608785,7.866168,9.480503,4.808322,14.929146,8.829886,6.468998,5.356055,4.099542,4.790813,4.360102,5.66712,6.944607,9.363245,7.14187,7.66171,5.613283,8.887811,6.803431,8.219263,3.386033,3.306091,7.178291,5.959841,5.411757,5.397383,5.792146,5.256766,8.619049,4.287393,7.846038,5.098684,3.881191,5.870879,8.157158,6.103207,10.059658,4.831089,9.286928,13.371709,12.119995,10.148123,6.726258,5.744585,4.859239,5.919569,3.177489,6.294222,4.561666,6.318561
aurn,UKA00656,HP1,London Honor Oak Park,51.449674,-0.037418,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.859287,15.665318,9.993689,22.238329,8.324681,6.763523,5.78897,7.813324,5.269653,7.341497,9.772019,9.043326,9.862879,6.561103,8.828439,14.606496,7.555537,6.885106,4.329797,9.979847,7.737884,5.411553,14.779474,8.337139,8.957175,10.01586,13.716231,10.709296,6.859103,7.873487,8.678772,5.487317,11.012754,6.139833,7.929977,7.037586,11.371276,5.711231,17.559955,8.824328,6.427136,6.078623,4.536954,5.868787,5.429136,6.310836,7.018948,11.348316,9.520711,10.728086,6.276594,8.886959,7.355974,8.530881,4.329723,4.505876,9.754756,5.914304,6.313752,5.757403,7.060116,4.789757,8.518877,4.331123,8.347949,5.362312,4.379382,6.143385,7.81686,6.435182,11.832969,5.487951,9.642053,14.490331,15.83327,10.53586,7.207754,6.106419,5.120297,5.94697,4.552598,5.38576,5.548502,7.130253
aurn,UKA00483,BRT3,Brighton Preston Park,50.840836,-0.147572,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.461421,10.284783,NA,NA,NA,NA,6.192,8.006969,6,11.730823000000001,12.066176,11.399606,12.890323,15.635359,12.222535,8.808571,10.54993,12.783217,NA,NA,NA,11.287719,10.661725,14.410256,11.032095,20.476447,11.92437,10.169583,10.183844,8.782726,8.954693,9.115922,6.593997,6.924115,13.14408,10.25,11.677358,9.771277,11.642061,11.471074,10.822394,NA,NA,NA,4.466877,7.815451,8.618598,11.514825,8.735568,10.076923,7.268802,9.008075,7.143255,5.772472,6.516335,6.490712,5.545427,10.338659,6.922007,10.124083,15.003287,14.820193,10.689425,7.641889,6.858321,5.434028,6.315489,5.10361,5.298636,6.417657,8.38507
aurn,UKA00933,ABD9,Aberdeen Erroll Park,57.1574,-2.09477,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.110698,3.618954,5.837288,5.123619,3.993481,14.499132,6.85652,4.998118,5.234494,3.830343,3.902156,5.882263,4.656181,8.036949,4.289659,3.788011,5.113228,4.904634,8.95353,6.534757,5.278514,3.727574,3.197619,4.993141,6.148795,5.136861,5.056442,5.281596,4.805817,8.309306,4.928151,9.665666,3.972992,3.307145,4.908685,4.939977,5.811209,5.555217,3.893173,5.419541,8.777352,9.738171,5.819763,4.820248,5.134094,5.033432,4.878946,4.190553,3.843319,4.794994,5.864423
aurn,UKA00932,CARM,Carlisle Morton A595,54.885823,-2.964955,Urban Traffic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.365706,8.23324,12.59501,9.820996,7.518453,16.851351,9.967697,8.086253,7.945531,6.780564,6.39011,6.186178,7.02973,9.192737,14.363514,8.021563,8.368333,6.624826,9.582173,9.193989,9.391304,5.115176,5.679092,8.910876,6.442623,8.598303,8.307065,8.1285519999999991,6.677831,8.442254,6.046025,13.004415,NA,NA,NA,6.687636,6.394558,9.401114,4.918831,9.537291,9.918118,9.890095,6.667133,6.223419,6.531381,6.196211,5.532164,3.282098,4.951636,6.230447,6.441296
aurn,UKA00644,BDMP,Borehamwood Meadow Park,51.661229,-0.27055,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.020066,8.441858,6.910151,5.843307,5.142293,5.897391,5.765877,6.368586,6.916694,10.630875,7.91753,10.137479,5.88395,8.996725,6.971115,8.002522,3.956756,4.521073,8.664343,5.931881,6.578739,5.661288,7.188937,5.228144,9.221065,4.606842,8.894914,5.424747,4.523174,6.725185,7.976709,6.715258,10.947245,4.94968,11.211839,14.358294,15.457558,10.289611,6.789817,6.071481,5.389117,5.999339,4.430022,5.615893,5.746092,7.148761
aurn,UKA00566,HONI,Honiton,50.792287,-3.196702,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.465187,8.319904,5.566821,5.474504,4.495679,5.282619,5.093204,5.353256,6.000974,8.404698,7.547063,7.33632,6.341727,7.671251,6.724546,8.518448,4.202639,3.9118,7.199747,4.930977,5.240692,5.687187,7.132717,4.631945,5.988846,5.587614,7.196306,5.467505,4.02675,5.848224,6.155619,5.024429,9.141688,4.500202,7.483185,11.429424,12.284008,9.408384,7.182869,5.255218,4.257442,6.105186,3.762266,5.895204,4.944988,6.076064
aurn,UKA00445,OSY,St Osyth,51.777874,1.04901,Rural Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.073182,7.131007,6.865888,5.058559,6.861614,5.431176,6.161042,6.602948,9.691089,7.762191,10.666114,6.758624,10.200021,8.065022,9.195267,4.656233,4.785314,11.746042,6.15821,5.937229,5.753197,7.1821,5.843601,9.522602,4.640023,9.022055,6.021305,5.33167,6.57852,8.419059,5.88376,10.070035,5.686067,9.56695,13.843237,16.623372,11.826188,8.134257,6.7665,5.551351,5.991351,4.424994,5.249184,5.857171,7.44373
aurn,UKA00424,CANT,Canterbury,51.27399,1.098061,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.867511,6.68702,4.980847,6.371955,5.418431,6.842062,7.649063,12.674053,8.97268,14.095781,8.20479,11.051265,9.573601,10.105517,5.16769,5.694358,10.119799,6.189668,7.249919,7.036921,9.114169,6.18996,10.807604,5.380658,10.058337,6.706198,5.265129,7.142985,9.085759,6.931705,13.98696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
